Timestamp,Roll,Pitch,Yaw,Altitude,Temp,Pressure
2026-04-19T22:56:24.593222,0.10130624958301726,-4.822338103093593,0.3373614751077374,620.24,34.14,940.94
2026-04-19T22:56:24.714465,-0.7004987166668658,-5.735988311677615,0.4166071156635998,620.12,34.14,940.95
2026-04-19T22:56:24.820829,-0.1776939369468143,-4.584000465722004,0.36700382300729695,620.42,34.14,940.92
2026-04-19T22:56:24.930750,0.8232955874469994,-5.896796067050341,0.6078814724106674,619.87,34.15,940.98
2026-04-19T22:56:25.043946,0.1414120184348353,-4.8695749790185445,0.6998513142576348,619.92,34.15,940.97
2026-04-19T22:56:25.147651,0.6141067932403207,-5.904955356655214,0.664903052955643,619.93,34.14,940.97
2026-04-19T22:56:25.258041,-0.338249710832767,-4.882538052503759,0.7094757833987011,620.1,34.14,940.95
2026-04-19T22:56:25.383037,0.8229928140692397,-5.65832444124048,0.6572496903462912,620.15,34.14,940.95
2026-04-19T22:56:25.483637,-0.25117047914866314,-6.324222779465014,0.7202746111447992,620.18,34.14,940.94
2026-04-19T22:56:25.601258,0.7222405755533567,-5.915693833721511,0.5140058588839262,620.25,34.14,940.94
2026-04-19T22:56:25.731415,0.6798730974844318,-8.801389116073548,0.000623257368849308,620.02,34.14,940.96
2026-04-19T22:56:25.813286,0.4535666492185023,-7.84501385546989,0.03527494774674477,620.08,34.14,940.95
2026-04-19T22:56:25.922558,-0.15364944430701777,-6.920354134360841,0.0819204498150474,620.12,34.14,940.95
2026-04-19T22:56:26.032025,-1.0019829110262062,-7.906307180272495,0.025138975382604668,620.09,34.15,940.95
2026-04-19T22:56:26.142034,0.1384596136237472,-6.929191152363019,-0.10818767893294112,620.05,34.14,940.96
2026-04-19T22:56:26.251581,-0.11506276013543978,-5.276830793488516,-0.08823538125021407,619.9,34.14,940.98
2026-04-19T22:56:26.361295,0.15111204463222866,-6.46687021057405,-0.1253591785327085,619.89,34.14,940.98
2026-04-19T22:56:26.467871,-1.034767232356022,-6.310839285763525,-0.20521471921883366,619.84,34.14,940.98
2026-04-19T22:56:26.581621,0.29185830039636995,-6.15063040286501,-0.34354612975507676,620.13,34.15,940.95
2026-04-19T22:56:26.690968,0.3918031120443002,-4.5704755738323035,-0.35392012106399656,620.09,34.15,940.95
2026-04-19T22:56:26.797219,0.09470469176417601,-5.445651116144013,-0.2574073465616759,619.95,34.14,940.97
2026-04-19T22:56:26.909754,1.2865911097661296,-6.25534708468507,-0.4291533237191689,619.95,34.15,940.97
2026-04-19T22:56:27.019751,0.0962386033949722,-6.615807088716122,-0.34472411864029107,620.01,34.15,940.96
2026-04-19T22:56:27.129426,0.02250520619600732,-5.126961776311834,-0.3053162058927672,619.91,34.14,940.97
2026-04-19T22:56:27.239797,-0.14912187622741213,-6.348647852032895,-0.30014911563394236,619.76,34.15,940.99
2026-04-19T22:56:27.353436,0.015990473649413445,-4.87102023616233,-0.28874716646400295,620.06,34.15,940.96
2026-04-19T22:56:27.458668,-0.22387808996309688,-5.939418613904939,-0.21329149788854299,619.9,34.14,940.98
2026-04-19T22:56:27.568639,0.17536577686400467,-5.225951539709689,-0.28410520203541817,620.02,34.14,940.96
2026-04-19T22:56:27.678709,-0.2868898559320853,-6.231693547925802,-0.1853770093611042,619.92,34.15,940.97
2026-04-19T22:56:27.788246,0.17157662354912567,-3.8214916993804375,-0.8093412090447364,619.98,34.15,940.97
2026-04-19T22:56:27.898011,-0.31215750474066845,-5.239301482825858,-0.7440968308949342,620.13,34.14,940.95
2026-04-19T22:56:27.999686,-0.5015270847938725,-6.557338190848097,-0.6908728892020495,619.87,34.14,940.98
2026-04-19T22:56:28.107000,-0.1731402393731114,-5.814796492673704,-0.6926571692181744,620.12,34.14,940.95
2026-04-19T22:56:28.227820,0.6044765118213269,-3.0730968503984215,-1.0550078194424402,620.0,34.14,940.96
2026-04-19T22:56:28.325936,-0.13469780135044682,0.10482957541824828,4.416398792565861,620.01,34.14,940.96
2026-04-19T22:56:28.448606,0.8044924271626446,1.1253060318849197,3.904490682375759,619.91,34.14,940.97
2026-04-19T22:56:28.559847,-0.29110319457638867,-0.007724680563680197,2.938402376663541,619.96,34.14,940.97
2026-04-19T22:56:28.666620,0.8967198113149302,-1.060557468867925,2.794953668101897,619.95,34.14,940.97
2026-04-19T22:56:28.775749,-0.14562612721675938,-2.4981008475086575,2.950020235182036,620.08,34.14,940.95
2026-04-19T22:56:28.884765,-1.3637045565820847,-2.79130894713048,2.960186188174361,620.01,34.14,940.96
2026-04-19T22:56:28.995331,-0.7356715549527177,-1.984812959177236,3.0653555613296724,620.21,34.14,940.94
2026-04-19T22:56:29.093019,-0.5658845917791584,-3.103361062004624,3.1585694469939165,620.16,34.14,940.95
2026-04-19T22:56:29.214779,-0.889295963480742,-2.0669808563007486,3.1953485697374875,619.96,34.14,940.97
2026-04-19T22:56:29.323965,-0.8453741955513672,-3.9337619048657824,2.985660970330797,620.1,34.14,940.95
2026-04-19T22:56:29.436496,0.07597954261759315,-3.830483647712523,2.9332204862924183,619.99,34.14,940.97
2026-04-19T22:56:29.542487,-0.9643581719425012,-3.3241101677642106,2.9536525747662012,619.87,34.14,940.98
2026-04-19T22:56:29.658147,-0.3723414164254528,-5.205574943926804,2.4377161632325617,620.1,34.14,940.95
2026-04-19T22:56:29.765078,-0.6558812126752049,-3.647196861551273,2.644540861627542,619.99,34.14,940.97
2026-04-19T22:56:29.874380,0.6339792593411483,-3.6314171374457334,2.560208730311848,619.75,34.14,940.99
2026-04-19T22:56:29.983639,-0.36973863321297884,-5.0713181839151815,2.524931001817346,619.69,34.14,941.0
2026-04-19T22:56:30.089098,0.36491335388859947,-3.7266625649962246,2.5648846567366084,620.03,34.13,940.96
2026-04-19T22:56:30.202078,-0.3083162538296974,-5.016075355346011,2.5775695548301885,619.87,34.14,940.98
2026-04-19T22:56:30.307742,-1.3421145320144328,-4.7572516531615845,2.5682681589851333,619.88,34.14,940.98
2026-04-19T22:56:30.422181,-0.47227660485859535,-6.011228193725733,2.5503653810684055,619.76,34.14,940.99
2026-04-19T22:56:30.532147,-0.27825417224247306,-4.796444938679931,2.696806778285745,619.79,34.14,940.99
2026-04-19T22:56:30.642594,-0.9064136192888101,-3.5416213210217644,2.9017968768289735,619.75,34.14,940.99
2026-04-19T22:56:30.746044,-0.8728645218633129,-4.53795316923232,2.926751309024191,620.1,34.14,940.95
2026-04-19T22:56:30.862299,-0.7239275855308681,-2.965772432055774,2.935268213075209,619.84,34.14,940.98
2026-04-19T22:56:30.972604,-0.7077919311000851,-4.449046501238523,2.9813551787155737,620.0,34.13,940.96
2026-04-19T22:56:31.081477,-1.478658358711529,-3.0079271233197495,3.054418816792374,620.11,34.13,940.95
2026-04-19T22:56:31.189763,-0.2748159502937038,-2.6688170257355663,2.809724502164619,619.96,34.14,940.97
2026-04-19T22:56:31.301561,-0.5051262909981704,-4.052747454305302,2.7894914142248264,620.34,34.13,940.93
2026-04-19T22:56:31.413898,0.052366364341688065,-5.099094738709425,2.941013317607124,619.99,34.13,940.97
2026-04-19T22:56:31.520808,-0.4861730144060624,-4.110873059183299,2.9956182409535006,620.07,34.14,940.96
2026-04-19T22:56:31.630953,-0.19522821299593446,-6.382113458134488,2.995101970746992,619.99,34.13,940.97
2026-04-19T22:56:31.731245,-0.32282504720245053,-5.21332640382769,3.1075776448985275,620.02,34.13,940.96
2026-04-19T22:56:31.850232,-1.2040015052930628,-3.8687293783578856,3.1581357204872194,620.02,34.13,940.96
2026-04-19T22:56:31.957016,-0.5284882599164951,-4.821230220748533,3.047449301527258,620.15,34.13,940.95
2026-04-19T22:56:32.063460,-0.9993027116274669,-3.2919847249790015,3.09992600854124,620.32,34.13,940.93
2026-04-19T22:56:32.179298,-0.10896171927430796,-4.152424442087707,3.0312376515783326,620.05,34.14,940.96
2026-04-19T22:56:32.288509,-1.1006241145751032,-5.058836643296815,2.8401183222604303,620.2,34.14,940.94
2026-04-19T22:56:32.403735,-0.9693907415362751,-3.8359863261169718,2.853006679040346,619.91,34.14,940.97
2026-04-19T22:56:32.503964,-0.39748062058231665,-5.0682165367239955,2.8305295284745826,619.95,34.14,940.97
2026-04-19T22:56:32.604413,-1.4479251927629322,-4.74669457617715,2.896463940760832,620.13,34.14,940.95
2026-04-19T22:56:32.715640,-0.22307072861515492,-5.10365133191293,2.81098410912845,619.84,34.14,940.98
2026-04-19T22:56:32.838565,-1.1081249169934626,-4.149289229374963,2.75445182717153,619.9,34.14,940.98
2026-04-19T22:56:32.947640,-0.686937133060096,-5.3393829070062715,2.672520233704174,619.7,34.14,941.0
2026-04-19T22:56:33.058448,-0.5427353778466248,-4.1980436861588055,2.461842756589248,620.21,34.14,940.94
2026-04-19T22:56:33.167391,-0.43036344005929134,-5.727312240546263,2.2613050602027776,619.91,34.14,940.97
2026-04-19T22:56:33.276274,-0.8499114104105635,-4.149639567549611,2.3932026778868365,619.79,34.14,940.95
2026-04-19T22:56:33.385120,-0.8461804045601237,-5.435984011263009,2.3842253247387815,619.88,34.14,940.98
2026-04-19T22:56:33.496226,-0.6248406799192834,-4.302315621155145,2.447019107806434,619.99,34.14,940.97
2026-04-19T22:56:33.604519,-0.30581459181232523,-5.26029096097912,2.4698384230453247,619.82,34.15,940.98
2026-04-19T22:56:33.715382,-1.0898787382598463,-4.3321894021975496,2.5379383269766222,620.16,34.15,940.95
2026-04-19T22:56:33.827671,-0.9671409181413065,-3.1865602394211825,2.5295424247050895,620.26,34.15,940.94
2026-04-19T22:56:33.936229,-0.7884576216999558,-4.792703177232829,2.5570504447709643,619.88,34.16,940.98
2026-04-19T22:56:34.041783,0.45740603760817533,-4.927901232819727,2.389380193232889,619.95,34.15,940.97
2026-04-19T22:56:34.155037,-0.7898417241797729,-5.012592332043299,2.4740828018862775,620.09,34.15,940.95
2026-04-19T22:56:34.262988,-1.2560721104957826,-4.013284580259264,2.514003182012371,620.06,34.15,940.96
2026-04-19T22:56:34.373113,-0.961033257174307,-5.364408691118426,2.4956284726575944,620.01,34.16,940.96
2026-04-19T22:56:34.478398,-0.09072472691301867,-6.50963184481624,2.3952726398518256,620.27,34.15,940.93
2026-04-19T22:56:34.589287,-1.0646684019477615,-5.392428920840122,2.617571553234414,620.17,34.15,940.95
2026-04-19T22:56:34.700077,-1.006709545598882,-6.821913912863209,2.596617129488957,620.14,34.15,940.95
2026-04-19T22:56:34.810652,-0.8035678194670925,-5.636821073091611,2.59285244325129,619.94,34.15,940.97
2026-04-19T22:56:34.920579,-1.923437222744052,-6.1114369992023185,2.8074803073168426,620.0,34.15,940.96
2026-04-19T22:56:35.034107,-0.6091013314513725,-5.977102277541616,2.6940548188972926,620.2,34.15,940.94
2026-04-19T22:56:35.138351,-0.8069584328572316,-4.85141265375114,2.7960041713235286,619.99,34.15,940.96
2026-04-19T22:56:35.250369,-1.1135877625608634,-6.143623046600969,2.912983797857115,620.12,34.15,940.95
2026-04-19T22:56:35.363041,-0.7669195445964059,-4.489874693125557,3.276913514355642,620.03,34.15,940.96
2026-04-19T22:56:35.479504,-0.7846311776577534,-5.607440711874179,3.310023701151027,620.1,34.15,940.95
2026-04-19T22:56:35.582394,0.27003539364576223,-5.124633476028754,3.0592423070711443,620.31,34.15,940.93
2026-04-19T22:56:35.691623,-0.5822880646503026,-6.225294751153218,3.0889998205660723,620.16,34.14,940.95
2026-04-19T22:56:35.793959,-1.137071582744305,-5.087159850479193,3.1861132544283746,620.02,34.14,940.96
2026-04-19T22:56:35.910559,-0.5134007383622394,-6.202633480717522,3.136663920098296,620.01,34.14,940.96
2026-04-19T22:56:36.021941,-1.5000840113445497,-6.938170798929957,3.113953481071114,619.89,34.14,940.98
2026-04-19T22:56:36.131712,-0.557426127149171,-6.12848558150989,2.977577076134908,620.02,34.14,940.96
2026-04-19T22:56:36.242111,-1.7689675356738264,-5.9415698006752535,3.0979219894052474,620.11,34.14,940.95
2026-04-19T22:56:36.349968,-0.5451852979457947,-6.25491528162768,3.0070078419764497,620.05,34.14,940.96
2026-04-19T22:56:36.460890,-0.43670856398505237,-4.986542903821694,2.980181323706401,620.15,34.15,940.95
2026-04-19T22:56:36.558386,-0.6263846796594907,-6.101438105710472,3.0321537957272158,620.16,34.15,940.95
2026-04-19T22:56:36.678301,-1.3248454987129363,-4.823767045150587,3.157403173999904,620.01,34.15,940.96
2026-04-19T22:56:36.790727,-1.0296177815199483,-6.123418417842383,3.1434634398163275,619.99,34.15,940.96
2026-04-19T22:56:36.900418,-0.8534720406427625,-4.710315713569135,3.1776123203784965,620.3,34.15,940.93
2026-04-19T22:56:37.010434,-0.7644931243351261,-6.051057864412983,3.151529839277393,619.92,34.15,940.97
2026-04-19T22:56:37.125846,0.355162517059073,-5.394240065912964,3.01369962418929,620.07,34.15,940.96
2026-04-19T22:56:37.229414,-0.30712581185485593,-6.570861574222138,3.0572829361474905,620.3,34.15,940.93
2026-04-19T22:56:37.337926,-1.312004625327461,-5.878613753960108,3.1678041277112863,620.26,34.15,940.94
2026-04-19T22:56:37.451041,-0.7710015252010136,-6.893989683422562,3.1281981449008645,620.19,34.15,940.94
2026-04-19T22:56:37.559238,-1.2967012627974295,-5.685972107294005,3.1614157083192693,620.07,34.15,940.96
2026-04-19T22:56:37.669118,-0.6350505411715004,-6.682973600506875,3.078126757894963,620.24,34.15,940.94
2026-04-19T22:56:37.776050,-1.3710935208095758,-5.7556097395648536,3.079644775068754,620.16,34.15,940.95
2026-04-19T22:56:37.889001,-0.1019447432584473,-6.04903025073044,2.7567148385036373,620.19,34.14,940.94
2026-04-19T22:56:37.994099,-1.2951272553801125,-5.966486755722981,2.8247726254527357,619.94,34.15,940.97
2026-04-19T22:56:38.102267,-1.3172147597335548,-7.340292051380543,2.5624789414547515,619.92,34.15,940.97
2026-04-19T22:56:38.214753,-0.42287762890743336,-6.38670473340795,2.5258423046462415,620.36,34.15,940.92
2026-04-19T22:56:38.325688,0.6378069973289718,-6.945108369170719,2.434741610002368,620.04,34.15,940.96
2026-04-19T22:56:38.435962,-0.5420926115068367,-6.359567951968064,2.5930456872025913,620.21,34.15,940.94
2026-04-19T22:56:38.545242,-1.2518114234554136,-5.194567416009182,2.667122100290267,620.28,34.15,940.93
2026-04-19T22:56:38.649154,-0.6969085540463815,-6.104806680763794,2.586421827768436,620.16,34.15,940.95
2026-04-19T22:56:38.761327,-1.9745619608136262,-5.819755695227081,2.759017430037544,620.18,34.15,940.94
2026-04-19T22:56:38.877016,-0.6896191736628943,-6.159423695996153,2.600103942842059,620.17,34.15,940.95
2026-04-19T22:56:38.992231,-1.5273367831248736,-7.1247140706842815,2.2628961569445747,620.18,34.15,940.94
2026-04-19T22:56:39.090722,-1.0696311724376502,-6.0440087479243205,2.191126350912966,620.27,34.15,940.93
2026-04-19T22:56:39.210004,-0.8441119783942019,-7.920212886949461,2.435728923445404,620.27,34.15,940.93
2026-04-19T22:56:39.318143,-1.0009927545607833,-6.721970873515357,2.4633035542313997,620.16,34.14,940.95
2026-04-19T22:56:39.428886,-1.084215617301798,-5.480739366934718,2.524080102712301,620.1,34.14,940.95
2026-04-19T22:56:39.535231,-1.1247351989736063,-6.593950769288419,2.630671217911813,620.08,34.14,940.95
2026-04-19T22:56:39.644816,-1.046764390967032,-5.152438135958631,2.7248578904722365,620.14,34.14,940.95
2026-04-19T22:56:39.751885,-0.966311337121507,-6.326136768288765,2.740040994626461,620.16,34.15,940.95
2026-04-19T22:56:39.861675,-1.869259878116243,-7.171866501530092,2.859216810575905,620.13,34.15,940.95
2026-04-19T22:56:39.974167,-0.9972303586650589,-5.89637830624003,2.7830391893873343,620.28,34.15,940.93
2026-04-19T22:56:40.079869,-0.9300967257062867,-7.095090169090389,2.8006890874065653,620.07,34.14,940.96
2026-04-19T22:56:40.191685,-0.4963977557405795,-6.036669941559454,2.746749123349736,620.08,34.14,940.95
2026-04-19T22:56:40.306457,-1.3230255422281023,-6.915876550213601,2.8486837135741188,620.07,34.14,940.96
2026-04-19T22:56:40.414638,-0.8631207716740417,-5.474448362106246,2.8425486554835024,620.36,34.14,940.92
2026-04-19T22:56:40.522255,-1.3219933606785064,-4.058995680786742,2.8693489142746,620.1,34.14,940.95
2026-04-19T22:56:40.632868,-0.7489707263986278,-4.844628747385051,2.8826586713879747,620.04,34.14,940.96
2026-04-19T22:56:40.742953,-1.4087178168867331,-6.105172322065935,2.99954328466101,619.98,34.15,940.97
2026-04-19T22:56:40.853767,-1.223248330637278,-4.831710242814197,3.0115972230905714,620.12,34.15,940.95
2026-04-19T22:56:40.962166,-0.38104712518507233,-5.855818568323723,2.953311435092604,620.15,34.14,940.95
2026-04-19T22:56:41.079857,-1.5159279743913558,-6.777642453894516,3.10729514647157,620.05,34.14,940.96
2026-04-19T22:56:41.176412,-1.1607520855445075,-5.744815417809062,3.1202956775303883,620.16,34.14,940.95
2026-04-19T22:56:41.293001,-1.3911343441593473,-6.665589275823153,3.221224213997008,620.25,34.15,940.94
2026-04-19T22:56:41.402244,-0.9374052873715576,-4.980064812652532,3.1934706327190883,620.18,34.14,940.94
2026-04-19T22:56:41.511580,-1.313054717531057,-6.370941700859959,3.287334526736421,620.28,34.14,940.93
2026-04-19T22:56:41.613351,-0.8935539830090795,-5.572466760966591,3.230989253799753,620.39,34.15,940.92
2026-04-19T22:56:41.730292,-2.1367679698169977,-5.882818782133756,3.2701003767382564,619.99,34.14,940.97
2026-04-19T22:56:41.837928,-1.179576899139245,-5.100008936691605,3.159946697706318,620.28,34.14,940.93
2026-04-19T22:56:41.951559,-0.22096240531925077,-5.812093080938243,3.132330045928187,620.1,34.15,940.95
2026-04-19T22:56:42.060975,-1.434198168359046,-5.29763865700014,3.2593710119178967,620.09,34.15,940.95
2026-04-19T22:56:42.181838,-0.08786350130602202,-5.40375513751942,3.1877698821048437,620.08,34.14,940.95
2026-04-19T22:56:42.280880,-1.254997378362517,-5.587415499458441,3.3280293473260367,620.15,34.15,940.95
2026-04-19T22:56:42.390040,-0.6305102141929835,-4.602787875620192,3.2848794146839406,620.35,34.14,940.93
2026-04-19T22:56:42.499716,-1.299442728046274,-5.644360256743317,3.391576846813506,620.19,34.14,940.94
2026-04-19T22:56:42.612583,-0.0866164721119547,-5.291048901283301,3.299324371545711,620.16,34.14,940.95
2026-04-19T22:56:42.730389,-1.2949287806537333,-5.91304295950246,3.3702666531155514,620.25,34.14,940.94
2026-04-19T22:56:42.832386,-0.3742009549963282,-6.867499186679017,3.2035715320635383,620.1,34.14,940.95
2026-04-19T22:56:42.972815,-1.0008602716639796,-5.184702912832867,3.3238888008378256,620.21,34.14,940.94
2026-04-19T22:56:43.051495,-1.2295784356334187,-5.830202717947436,3.402300299185643,620.28,34.14,940.93
2026-04-19T22:56:43.169311,-0.36516575000192636,-4.778044242925274,3.330244426139779,620.29,34.13,940.93
2026-04-19T22:56:43.272035,-1.2403316654529022,-5.77051531294261,3.3683726634447617,620.28,34.13,940.93
2026-04-19T22:56:43.385422,-0.012346847101547709,-5.892217315115234,3.2246090919996218,620.22,34.13,940.94
2026-04-19T22:56:43.490464,-1.2157160027689888,-6.02527088987418,3.0479868962612335,620.29,34.13,940.93
2026-04-19T22:56:43.598915,-0.15618650535625006,-6.5583660327225015,3.071009348447809,620.22,34.14,940.94
2026-04-19T22:56:43.708496,-0.7584464409739908,-6.0586774982935845,3.1208958869565078,620.37,34.14,940.92
2026-04-19T22:56:43.821598,-1.066460856388936,-7.821839041061687,3.063431447725268,619.95,34.14,940.97
2026-04-19T22:56:43.932187,-0.7801258152028747,-6.4427233967661275,3.0417449902056717,620.02,34.14,940.96
2026-04-19T22:56:44.037932,-1.456415840138101,-8.042398324445653,3.0440779027565994,619.69,34.14,941.0
2026-04-19T22:56:44.155408,-0.8289188163295523,-6.879427500731199,3.0669000612846795,620.19,34.14,940.94
2026-04-19T22:56:44.264177,0.465053786997379,-6.8933005336989055,3.187859909475451,620.19,34.14,940.94
2026-04-19T22:56:44.516294,-2.135702819347579,-7.710528076107305,3.526670319613882,620.4,34.14,940.92
2026-04-19T22:56:44.518287,-2.1019701969339275,-7.701182631823007,3.5224923369616548,620.07,34.14,940.96
2026-04-19T22:56:44.588974,-1.5240459774323232,-7.211396289304015,3.5139646279935333,620.18,34.14,940.94
2026-04-19T22:56:44.699459,-0.7722274245312122,-8.464688699072823,3.1518619399486405,620.31,34.14,940.93
2026-04-19T22:56:44.806295,1.7895818898017837,-10.429262823169438,4.525423956822398,620.3,34.14,940.93
2026-04-19T22:56:44.924046,12.360552916851868,-12.711196694802288,3.242574032911427,620.27,34.14,940.93
2026-04-19T22:56:45.035419,39.5409572680605,-9.360041945171636,-1.3196288312199254,620.07,34.14,940.96
2026-04-19T22:56:45.135832,45.635875410769586,-10.146023260766249,-1.2317953957674148,620.25,34.14,940.94
2026-04-19T22:56:45.247278,54.797250420157006,-7.653892353984913,-1.3159986746519559,619.99,34.13,940.96
2026-04-19T22:56:45.365739,61.695830019748975,-6.433954999467543,-1.576834129708367,620.11,34.14,940.95
2026-04-19T22:56:45.466257,65.50831399108634,-5.044154017623378,-0.6749131206199699,620.17,34.13,940.95
2026-04-19T22:56:45.586306,65.96053739550028,-4.997704155875195,-0.31460127668886495,620.05,34.13,940.96
2026-04-19T22:56:45.693196,67.5143346465676,-4.837963032191549,0.3784624510792003,620.11,34.13,940.95
2026-04-19T22:56:45.800503,67.8406305470502,-5.263032881704396,0.5040404221757286,620.15,34.13,940.95
2026-04-19T22:56:45.914538,67.71202393420671,-5.767043578355689,1.2923319116565304,620.4,34.14,940.92
2026-04-19T22:56:46.018365,68.70296474103232,-4.489280898962692,1.409460589167136,620.19,34.13,940.94
2026-04-19T22:56:46.133769,67.30158388318921,-4.395891990878906,1.4393481231051148,620.17,34.14,940.94
2026-04-19T22:56:46.244724,68.24094382270962,-4.28131574154835,1.3970475280299832,620.39,34.14,940.92
2026-04-19T22:56:46.356823,69.72318983686975,-4.021909235428574,1.3483343864505728,620.23,34.13,940.94
2026-04-19T22:56:46.464229,68.74640922582492,-3.8094974589894592,1.4768925250367178,620.28,34.14,940.93
2026-04-19T22:56:46.564766,69.12433763050304,-4.62723584895685,1.2019303488630115,620.37,34.14,940.92
2026-04-19T22:56:46.678857,67.49183476185775,-4.778053506564021,1.1877810596142921,620.01,34.14,940.96
2026-04-19T22:56:46.785739,68.6911032432399,-4.976071891717059,0.9485774456426292,620.05,34.15,940.96
2026-04-19T22:56:46.903943,67.67157525146199,-5.273138273837989,0.7890793632254531,620.08,34.14,940.95
2026-04-19T22:56:47.014498,67.23452213684878,-4.805643669242929,0.5146282943618259,620.36,34.14,940.92
2026-04-19T22:56:47.114751,68.18150104130994,-4.7593191128746275,0.5238312298331755,620.05,34.14,940.96
2026-04-19T22:56:47.229960,67.52282152149559,-3.8107047755896195,0.6291708677031334,620.05,34.14,940.96
2026-04-19T22:56:47.334719,66.64872297467159,-5.272156446220899,0.7316376748335409,620.15,34.15,940.95
2026-04-19T22:56:47.454773,65.92115381300022,-7.092155777011174,0.23290682661825127,619.9,34.15,940.98
2026-04-19T22:56:47.563114,64.96721233886883,-5.892251087462685,-0.33050330213457774,619.99,34.14,940.97
